id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,lat,long,observe_timestamp,filename
29318729,Mon Jul 22 2019 15:23:54 GMT+0100 (GMT+1),2019-07-22,2019-07-22 13:23:54 UTC,Amsterdam,1623802,mo2011,2019-07-22 15:06:41 UTC,2019-07-22 16:20:54 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/29318729,https://inaturalist-open-data.s3.amazonaws.com/photos/45751622/medium.jpg,,,,1,0,False,3.0,"Buckinghamshire, England, GB",51.6943316676,-0.9973317315,5.0,26164,,obscured,True,,,Red Kite,Milvus milvus,Rotmilan,Aves,5267,51.6943316676,-0.9973317315,2019-07-22,photo_52.png
30408065,Sat Feb 23 2019 15:02:36 GMT+0000 (GMT),2019-02-23,2019-02-23 15:02:36 UTC,UTC,2102283,neils,2019-08-08 05:18:26 UTC,2019-08-08 22:00:46 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/30408065,https://inaturalist-open-data.s3.amazonaws.com/photos/47508847/medium.jpg,,,,4,0,False,3.0,"England, GB",51.7325323517,-0.5557445065,85.0,26164,,obscured,True,,,Milan royal,Milvus milvus,Rotmilan,Aves,5267,51.7325323517,-0.5557445065,2019-02-23,photo_53.png
30504997,2019/08/08 2:24 PM BST,2019-08-08,2019-08-08 13:24:00 UTC,Europe/London,1881187,boatbirder,2019-08-09 21:43:37 UTC,2021-04-24 08:25:13 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/30504997,https://inaturalist-open-data.s3.amazonaws.com/photos/47662688/medium.jpg,,,,3,0,False,,"Buckinghamshire, England, GB",51.6189964565,-0.9029715895,203.0,26164,,obscured,True,,,Roter Milan,Milvus milvus,Rotmilan,Aves,5267,51.6189964565,-0.9029715895,2019-08-08,photo_54.png
32460587,2019-09-09 4:11:05 PM GMT+01:00,2019-09-09,2019-09-09 14:11:05 UTC,Amsterdam,1516506,ejhergenreder,2019-09-10 11:50:51 UTC,2019-09-10 20:29:20 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/32460587,https://inaturalist-open-data.s3.amazonaws.com/photos/50915227/medium.jpg,,,,1,0,False,2.0,"England, GB",51.7923583937,-0.566391016,,26164,,obscured,True,gps,gps,Red Kite,Milvus milvus,Rotmilan,Aves,5267,51.7923583937,-0.566391016,2019-09-09,photo_55.png
32722356,2019-08-06,2019-08-06,,UTC,2258177,jasonleefrost1986,2019-09-14 20:41:50 UTC,2019-09-15 13:10:23 UTC,research,,https://www.inaturalist.org/observations/32722356,https://inaturalist-open-data.s3.amazonaws.com/photos/51341523/medium.jpeg,,,,2,0,False,333.0,"England, GB",51.5066038581,-0.6278122409,,26196,,obscured,True,,,Red Kite,Milvus milvus,Rotmilan,Aves,5267,51.5066038581,-0.6278122409,2019-08-06,photo_56.png
33121442,2019-09-21 11:51:25 am BST,2019-09-21,2019-09-21 11:51:25 UTC,UTC,1617953,saharrod,2019-09-21 10:52:00 UTC,2019-09-22 13:40:44 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/33121442,https://inaturalist-open-data.s3.amazonaws.com/photos/51994772/medium.jpeg,,,,3,1,False,2.0,"England, GB",51.5072272018,-0.8325687677,20.0,26196,,obscured,True,,,Luňák červený,Milvus milvus,Rotmilan,Aves,5267,51.5072272018,-0.8325687677,2019-09-21,photo_57.png
33519561,2019-09-27 1:25:17 PM GMT+01:00,2019-09-27,2019-09-27 11:25:17 UTC,Amsterdam,1682331,hippy_linguist,2019-09-28 09:01:20 UTC,2021-08-28 16:09:49 UTC,research,,https://www.inaturalist.org/observations/33519561,https://static.inaturalist.org/photos/52651403/medium.jpeg,,,,1,0,False,2.0,"England, GB",51.6570111386,-1.1359646118,,26164,,obscured,True,gps,gps,Red Kite,Milvus milvus,Rotmilan,Aves,5267,51.6570111386,-1.1359646118,2019-09-27,photo_58.png
33712906,Tue Oct 01 2019 14:01:57 GMT+0100 (GMT+1),2019-10-01,2019-10-01 12:01:57 UTC,Amsterdam,1150602,joumanamedlej,2019-10-01 18:15:34 UTC,2019-10-02 06:17:38 UTC,research,CC-BY,https://www.inaturalist.org/observations/33712906,https://static.inaturalist.org/photos/52977151/medium.jpg,,,,3,0,False,3.0,"England, GB",51.4889180469,-0.5060391094,5.0,26196,,obscured,True,,,Red Kite,Milvus milvus,Rotmilan,Aves,5267,51.4889180469,-0.5060391094,2019-10-01,photo_59.png
34135099,Sun Oct 06 2019 12:22:22 GMT+0100 (GMT+1),2019-10-06,2019-10-06 10:22:22 UTC,Amsterdam,2350796,debbl,2019-10-09 21:35:02 UTC,2019-12-16 16:27:53 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/34135099,https://inaturalist-open-data.s3.amazonaws.com/photos/53683125/medium.jpg,,,,1,0,False,3.0,"England, GB",51.6958928813,-0.9487777397,5.0,26164,,obscured,True,,,Red Kite,Milvus milvus,Rotmilan,Aves,5267,51.6958928813,-0.9487777397,2019-10-06,photo_60.png
34681907,2019-09-21 10:08:54,2019-09-21,2019-09-21 20:08:54 UTC,Hawaii,354498,paul127,2019-10-21 10:02:20 UTC,2019-10-23 08:38:58 UTC,research,,https://www.inaturalist.org/observations/34681907,https://static.inaturalist.org/photos/54612960/medium.jpg,,"UK, Maple Lodge, Birds, Birds of Prey, Juvenile, Red Kite, Milvus milvus, Juvenile Red Kite --- Milvus milvus","Maple Lodge NR , UK",2,0,False,,"England, GB",51.6230734702,-0.4624756841,,26164,,obscured,True,,,Red Kite,Milvus milvus,Rotmilan,Aves,5267,51.6230734702,-0.4624756841,2019-09-21,photo_61.png
35052475,2018/08/05 5:37 PM CEST,2018-08-05,2018-08-05 15:37:00 UTC,Paris,1791447,acclivity,2019-10-29 17:09:31 UTC,2019-10-30 21:53:59 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/35052475,https://inaturalist-open-data.s3.amazonaws.com/photos/55248257/medium.jpg,,,,4,0,False,,"Buckinghamshire, England, GB",51.7068593486,-0.7078351169,2.0,26164,,obscured,True,,,Nibbio reale,Milvus milvus,Rotmilan,Aves,5267,51.7068593486,-0.7078351169,2018-08-05,photo_62.png
36456670,2019/08/13 11:10 AM EDT,2019-08-13,2019-08-13 15:10:00 UTC,Eastern Time (US & Canada),120779,johnboback,2019-12-08 03:48:39 UTC,2019-12-08 13:59:34 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/36456670,https://inaturalist-open-data.s3.amazonaws.com/photos/57629391/medium.jpeg,,,,4,0,False,,"England, GB",51.5054460515,-0.7939273099,31.0,26196,,obscured,True,,,Red Kite,Milvus milvus,Rotmilan,Aves,5267,51.5054460515,-0.7939273099,2019-08-13,photo_63.png
38532194,2020/02/07 3:31 PM UTC,2020-02-07,,UTC,1002688,kitbeard,2020-02-11 08:58:37 UTC,2020-04-24 10:59:18 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/38532194,https://inaturalist-open-data.s3.amazonaws.com/photos/61253487/medium.jpeg,,,,5,0,False,,"Oxfordshire, England, GB",51.6119278331,-1.006511622,270.0,26164,,obscured,True,,,Red Kite,Milvus milvus,Rotmilan,Aves,5267,51.6119278331,-1.006511622,2020-02-07,photo_64.png
38602400,2020/02/12 6:09 AM PST,2020-02-12,2020-02-12 14:09:00 UTC,Pacific Time (US & Canada),35757,sydcannings,2020-02-13 13:15:09 UTC,2020-02-22 22:36:11 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/38602400,https://inaturalist-open-data.s3.amazonaws.com/photos/61372871/medium.jpeg,,,,2,0,False,,"England, GB",51.5029141763,-1.0799982365,,26196,,obscured,True,,,Red Kite,Milvus milvus,Rotmilan,Aves,5267,51.5029141763,-1.0799982365,2020-02-12,photo_65.png
38602402,2020/02/12 6:10 AM PST,2020-02-12,2020-02-12 14:10:00 UTC,Pacific Time (US & Canada),35757,sydcannings,2020-02-13 13:15:10 UTC,2020-02-27 11:49:20 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/38602402,https://inaturalist-open-data.s3.amazonaws.com/photos/61372955/medium.jpeg,,,,3,0,False,,"England, GB",51.5553231632,-1.0325575723,,26196,,obscured,True,,,Red Kite,Milvus milvus,Rotmilan,Aves,5267,51.5553231632,-1.0325575723,2020-02-12,photo_66.png
39530792,2020-02-23 5:17:32 PM GMT,2020-02-23,2020-02-23 17:17:32 UTC,Edinburgh,81356,jonathancampbell,2020-03-04 15:08:03 UTC,2021-05-03 09:13:39 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/39530792,https://inaturalist-open-data.s3.amazonaws.com/photos/62727739/medium.jpeg,,,"Apologies for the lackluster photo! We saw some fly really close the day before, but I didn't have my camera! This is the best I could do... Very common in that area!",1,0,False,2.0,"England, GB",51.752391692,-0.6379677216,48.0,26164,,obscured,True,gps,gps,Rotmilan,Milvus milvus,Rotmilan,Aves,5267,51.752391692,-0.6379677216,2020-02-23,photo_67.png
39644260,Thu Mar 05 2020 16:15:44 GMT+0000 (GMT),2020-03-05,2020-03-05 16:15:44 UTC,Edinburgh,2108800,tisrel,2020-03-07 11:37:56 UTC,2021-08-20 16:31:04 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/39644260,https://inaturalist-open-data.s3.amazonaws.com/photos/62916180/medium.jpg,,,,1,0,False,3.0,"Buckinghamshire, England, GB",51.7595257621,-0.6692013807,172.0,26164,obscured,obscured,True,,,Rotmilan,Milvus milvus,Rotmilan,Aves,5267,51.7595257621,-0.6692013807,2020-03-05,photo_68.png
40232068,2020/03/14 1:47 PM GMT,2020-03-14,2020-03-14 13:47:00 UTC,London,1029261,birdmanuk68,2020-03-19 13:55:35 UTC,2020-04-24 10:56:58 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/40232068,https://inaturalist-open-data.s3.amazonaws.com/photos/63911759/medium.jpg,,"Raptors, Kites, Buckinhamshire, UK",,4,0,False,,"Buckinghamshire, England, GB",51.731683445,-0.7153789008,15.0,26164,,obscured,True,,,Red Kite,Milvus milvus,Rotmilan,Aves,5267,51.731683445,-0.7153789008,2020-03-14,photo_69.png
40295705,Fri Mar 20 2020 12:59:48 GMT+0000 (GMT),2020-03-20,2020-03-20 12:59:48 UTC,Edinburgh,2108800,tisrel,2020-03-20 15:48:04 UTC,2021-08-20 16:31:11 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/40295705,https://inaturalist-open-data.s3.amazonaws.com/photos/64012118/medium.jpg,,,Group of three swooping low over the golf course and landing.,2,0,False,3.0,"England, GB",51.5654176987,-0.6259409219,500.0,26196,,obscured,True,,,Milan royal,Milvus milvus,Rotmilan,Aves,5267,51.5654176987,-0.6259409219,2020-03-20,photo_70.png
40690891,Wed Mar 25 2020 13:02:39 GMT+0000 (GMT),2020-03-25,2020-03-25 13:02:39 UTC,UTC,2082883,jredhead,2020-03-25 13:42:53 UTC,2021-04-26 12:34:22 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/40690891,https://inaturalist-open-data.s3.amazonaws.com/photos/64504578/medium.jpg,,,,4,0,False,3.0,"Oxfordshire, England, GB",51.7900375407,-1.119378705,4.0,26164,,obscured,True,,,Red Kite,Milvus milvus,Rotmilan,Aves,5267,51.7900375407,-1.119378705,2020-03-25,photo_71.png
40760013,Thu Mar 26 2020 16:04:59 GMT+0000 (GMT),2020-03-26,2020-03-26 16:04:59 UTC,UTC,1598928,dmbucks,2020-03-26 16:20:11 UTC,2020-03-26 22:07:54 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/40760013,https://inaturalist-open-data.s3.amazonaws.com/photos/64612904/medium.jpg,,,,2,0,False,3.0,"Buckinghamshire, England, GB",51.7146006529,-0.8416611315,6.0,26164,,obscured,True,,,Red Kite,Milvus milvus,Rotmilan,Aves,5267,51.7146006529,-0.8416611315,2020-03-26,photo_72.png
40949213,2020/03/29 9:20 AM UTC,2020-03-29,,UTC,2457373,hickeldypickleldy,2020-03-29 09:34:15 UTC,2021-06-18 15:45:42 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/40949213,https://inaturalist-open-data.s3.amazonaws.com/photos/64925763/medium.jpg,,,,3,0,False,,"England, GB",51.7678275887,-0.6379620905,59.0,26164,,obscured,True,gps,gps,Rotmilan,Milvus milvus,Rotmilan,Aves,5267,51.7678275887,-0.6379620905,2020-03-29,photo_73.png
41186930,Wed Apr 01 2020 16:53:58 GMT+0100 (GMT+1),2020-04-01,2020-04-01 14:53:58 UTC,Amsterdam,2440402,hullothere,2020-04-01 20:32:54 UTC,2021-06-09 23:07:58 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/41186930,https://inaturalist-open-data.s3.amazonaws.com/photos/65314716/medium.jpg,,,,2,0,False,3.0,"Buckinghamshire, England, GB",51.6646076568,-0.8534832588,5.0,26164,,obscured,True,,,Rotmilan,Milvus milvus,Rotmilan,Aves,5267,51.6646076568,-0.8534832588,2020-04-01,photo_74.png
41817140,Fri Apr 10 2020 13:11:52 GMT+0100 (GMT+1),2020-04-10,2020-04-10 11:11:52 UTC,Amsterdam,2635370,donalmcgurk,2020-04-10 12:18:28 UTC,2020-04-13 12:39:14 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/41817140,https://inaturalist-open-data.s3.amazonaws.com/photos/66353775/medium.jpg,,,,3,0,False,3.0,"Oxfordshire, England, GB",51.6322267654,-1.0544903748,16.0,26164,,obscured,True,,,Red Kite,Milvus milvus,Rotmilan,Aves,5267,51.6322267654,-1.0544903748,2020-04-10,photo_75.png
41838747,2020-04-10,2020-04-10,,UTC,2260804,noyb,2020-04-10 17:39:47 UTC,2020-04-17 07:41:07 UTC,research,,https://www.inaturalist.org/observations/41838747,https://inaturalist-open-data.s3.amazonaws.com/photos/66388638/medium.jpeg,,,It is a red kite,1,0,False,333.0,"England, GB",51.482377994,-0.9766195987,,26196,,obscured,True,,,Red Kite,Milvus milvus,Rotmilan,Aves,5267,51.482377994,-0.9766195987,2020-04-10,photo_76.png
42225457,Wed Apr 15 2020 07:50:12 GMT+0100 (GMT+1),2020-04-15,2020-04-15 05:50:12 UTC,Amsterdam,2715233,pasabeograd,2020-04-15 10:03:26 UTC,2020-06-28 01:05:41 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/42225457,https://inaturalist-open-data.s3.amazonaws.com/photos/67033925/medium.jpg,,,,2,0,False,3.0,"England, GB",51.7061048397,-0.5912229821,455.0,26164,,obscured,True,,,Red Kite,Milvus milvus,Rotmilan,Aves,5267,51.7061048397,-0.5912229821,2020-04-15,photo_77.png
42236894,2020-04-15 3:48:14 PM GMT+01:00,2020-04-15,2020-04-15 13:48:14 UTC,Amsterdam,2756278,valsiddiqui,2020-04-15 14:49:02 UTC,2020-04-15 15:19:19 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/42236894,https://inaturalist-open-data.s3.amazonaws.com/photos/67053225/medium.jpeg,,,,1,0,False,2.0,"England, GB",51.5651039552,-1.0112143948,9.0,26196,,obscured,True,,,Red Kite,Milvus milvus,Rotmilan,Aves,5267,51.5651039552,-1.0112143948,2020-04-15,photo_78.png
42237032,2020-04-15 3:49:50 PM GMT+01:00,2020-04-15,2020-04-15 13:49:50 UTC,Amsterdam,2756278,valsiddiqui,2020-04-15 14:50:52 UTC,2020-04-17 19:25:45 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/42237032,https://inaturalist-open-data.s3.amazonaws.com/photos/67053470/medium.jpeg,,,,3,0,False,2.0,"England, GB",51.5101656513,-1.0116695241,10.0,26196,,obscured,True,,,Red Kite,Milvus milvus,Rotmilan,Aves,5267,51.5101656513,-1.0116695241,2020-04-15,photo_79.png
42475809,2020/02/17 8:38 AM CET,2020-02-17,2020-02-17 07:38:00 UTC,Amsterdam,366926,chrisvanswaay,2020-04-18 14:51:48 UTC,2020-04-19 14:46:18 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/42475809,https://inaturalist-open-data.s3.amazonaws.com/photos/67444519/medium.jpeg,,,rode wouw,2,0,False,,"Oxfordshire, England, GB",51.7013529909,-1.1139696936,,26164,,obscured,True,,,Rotmilan,Milvus milvus,Rotmilan,Aves,5267,51.7013529909,-1.1139696936,2020-02-17,photo_80.png
42481094,Sat Apr 18 2020 14:06:46 GMT+0100 (GMT+1),2020-04-18,2020-04-18 12:06:46 UTC,Amsterdam,2635370,donalmcgurk,2020-04-18 15:56:00 UTC,2020-04-19 14:45:56 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/42481094,https://inaturalist-open-data.s3.amazonaws.com/photos/67453371/medium.jpg,,,A gathering of 25-30 Red Kites. Possible that someone was putting food out for them or something in the farm field drew them in. ,2,0,False,3.0,"England, GB",51.6631542904,-1.0304110561,76.0,26164,,obscured,True,,,Red Kite,Milvus milvus,Rotmilan,Aves,5267,51.6631542904,-1.0304110561,2020-04-18,photo_81.png
42624978,2020-04-11 4:22:34 PM GMT+01:00,2020-04-11,2020-04-11 14:22:34 UTC,Amsterdam,2770400,chartshorne,2020-04-19 23:39:41 UTC,2020-04-23 07:27:21 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/42624978,https://inaturalist-open-data.s3.amazonaws.com/photos/67687566/medium.jpeg,,,Up to 26 Red Kites circling at various altitudes.,1,0,False,2.0,"Oxfordshire, England, GB",51.7022626523,-1.0513873806,,26164,,obscured,True,gps,gps,Red Kite,Milvus milvus,Rotmilan,Aves,5267,51.7022626523,-1.0513873806,2020-04-11,photo_82.png
42701296,Sun Apr 19 2020 12:45:00 GMT+0100 (GMT+1),2020-04-19,2020-04-19 10:45:00 UTC,Amsterdam,2495174,ffalluto,2020-04-20 20:54:54 UTC,2020-04-23 21:26:40 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/42701296,https://inaturalist-open-data.s3.amazonaws.com/photos/67812133/medium.jpg,,,,3,0,False,3.0,"England, GB",51.5833855799,-1.0384808576,44.0,26196,,obscured,True,,,Red Kite,Milvus milvus,Rotmilan,Aves,5267,51.5833855799,-1.0384808576,2020-04-19,photo_83.png
42828511,Wed Apr 22 2020 09:23:11 GMT+0100 (GMT+1),2020-04-22,2020-04-22 07:23:11 UTC,Amsterdam,2789127,igl,2020-04-22 08:23:28 UTC,2020-04-23 21:23:28 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/42828511,https://inaturalist-open-data.s3.amazonaws.com/photos/68016044/medium.jpg,,,,2,0,False,3.0,"England, GB",51.678326278,-0.8704637208,13.0,26164,,obscured,True,,,Red Kite,Milvus milvus,Rotmilan,Aves,5267,51.678326278,-0.8704637208,2020-04-22,photo_84.png
43419881,Sat Apr 25 2020 20:35:24 GMT+0100 (GMT+1),2020-04-25,2020-04-25 18:35:24 UTC,Amsterdam,2845187,sam810,2020-04-25 19:36:11 UTC,2020-04-27 20:52:57 UTC,research,,https://www.inaturalist.org/observations/43419881,https://static.inaturalist.org/photos/68894564/medium.jpg,,,,2,0,False,3.0,"England, GB",51.6998644938,-1.092467631,7.0,26164,,obscured,True,,,Red Kite,Milvus milvus,Rotmilan,Aves,5267,51.6998644938,-1.092467631,2020-04-25,photo_85.png
43592681,Sun Apr 26 2020 13:01:07 GMT+0100 (GMT+1),2020-04-26,2020-04-26 11:01:07 UTC,Amsterdam,2635370,donalmcgurk,2020-04-26 12:05:05 UTC,2020-04-27 20:50:24 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/43592681,https://inaturalist-open-data.s3.amazonaws.com/photos/69159311/medium.jpg,,,,2,0,False,3.0,"Oxfordshire, England, GB",51.6483651226,-1.1181557271,16.0,26164,,obscured,True,,,Red Kite,Milvus milvus,Rotmilan,Aves,5267,51.6483651226,-1.1181557271,2020-04-26,photo_86.png
44160417,2020/04/27 5:11 PM BST,2020-04-27,2020-04-27 16:11:00 UTC,Edinburgh,2772246,jf2135,2020-04-28 19:07:58 UTC,2020-04-29 15:07:17 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/44160417,https://inaturalist-open-data.s3.amazonaws.com/photos/70015153/medium.jpeg,,,,2,0,False,,"Oxfordshire, England, GB",51.6895243477,-1.1255582062,244.0,26164,,obscured,True,,,Rotmilan,Milvus milvus,Rotmilan,Aves,5267,51.6895243477,-1.1255582062,2020-04-27,photo_87.png
44719168,2020/04/17 1:43 PM BST,2020-04-17,2020-04-17 12:43:00 UTC,Edinburgh,2789083,f1amed,2020-05-03 12:50:21 UTC,2020-05-05 10:34:38 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/44719168,https://inaturalist-open-data.s3.amazonaws.com/photos/70896038/medium.jpg,,,,2,0,False,,"Hertfordshire, England, GB",51.6289646784,-0.4736031175,2.0,26164,,obscured,True,,,Red Kite,Milvus milvus,Rotmilan,Aves,5267,51.6289646784,-0.4736031175,2020-04-17,photo_88.png
45146254,2020/04/18 12:32 PM UTC,2020-04-18,2020-04-18 12:32:00 UTC,UTC,2770400,chartshorne,2020-05-07 07:21:05 UTC,2020-05-08 22:56:20 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/45146254,https://inaturalist-open-data.s3.amazonaws.com/photos/71579302/medium.jpeg,,,,2,0,False,,"Oxfordshire, England, GB",51.6020671756,-1.0721201639,1226.0,26164,,obscured,True,,,Rotmilan,Milvus milvus,Rotmilan,Aves,5267,51.6020671756,-1.0721201639,2020-04-18,photo_89.png
45146753,2020/04/12 10:06 AM UTC,2020-04-12,,UTC,2770400,chartshorne,2020-05-07 07:37:29 UTC,2020-05-08 14:37:25 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/45146753,https://inaturalist-open-data.s3.amazonaws.com/photos/71580257/medium.jpeg,,,,3,0,False,,"Oxfordshire, England, GB",51.6021977841,-1.0011747863,1226.0,26164,,obscured,True,,,Red Kite,Milvus milvus,Rotmilan,Aves,5267,51.6021977841,-1.0011747863,2020-04-12,photo_90.png
45285251,Fri May 08 2020 14:13:27 GMT+0100 (GMT+1),2020-05-08,2020-05-08 12:13:27 UTC,Amsterdam,2440402,hullothere,2020-05-08 17:39:30 UTC,2021-06-09 23:07:58 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/45285251,https://inaturalist-open-data.s3.amazonaws.com/photos/71802519/medium.jpg,,,,2,0,False,3.0,"Buckinghamshire, England, GB",51.6926830531,-0.9688536603,357.0,26164,,obscured,True,,,Rotmilan,Milvus milvus,Rotmilan,Aves,5267,51.6926830531,-0.9688536603,2020-05-08,photo_91.png
45346108,2020-05-08T17:14:52+01:00,2020-05-08,2020-05-08 16:14:52 UTC,UTC,2931189,markallnutt,2020-05-09 08:53:25 UTC,2020-05-11 14:36:35 UTC,research,,https://www.inaturalist.org/observations/45346108,https://static.inaturalist.org/photos/71904183/medium.jpeg,,,,3,0,False,333.0,"England, GB",51.5615969075,-0.8368892675,35.0,26196,,obscured,True,,,Red Kite,Milvus milvus,Rotmilan,Aves,5267,51.5615969075,-0.8368892675,2020-05-08,photo_92.png
45396738,2020/05/09 12:05 PM UTC,2020-05-09,2020-05-09 12:05:00 UTC,UTC,2770400,chartshorne,2020-05-09 19:13:09 UTC,2020-05-11 14:34:44 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/45396738,https://inaturalist-open-data.s3.amazonaws.com/photos/71982904/medium.jpeg,,,,3,0,False,,"Oxfordshire, England, GB",51.6332639439,-1.0816453732,2.0,26164,,obscured,True,,,Red Kite,Milvus milvus,Rotmilan,Aves,5267,51.6332639439,-1.0816453732,2020-05-09,photo_93.png
45676208,2020-05-12 11:16:41 AM GMT+01:00,2020-05-12,2020-05-12 09:16:41 UTC,Amsterdam,2950823,alicep88,2020-05-12 13:06:06 UTC,2020-05-15 09:34:49 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/45676208,https://inaturalist-open-data.s3.amazonaws.com/photos/72438726/medium.jpeg,,,,2,0,False,2.0,"England, GB",51.5126784245,-0.804295306,8415.0,26196,,obscured,True,gps,gps,Red Kite,Milvus milvus,Rotmilan,Aves,5267,51.5126784245,-0.804295306,2020-05-12,photo_94.png
46265923,Sun May 17 2020 14:06:33 GMT+0100 (GMT+1),2020-05-17,2020-05-17 12:06:33 UTC,Amsterdam,908569,fieldmarshal,2020-05-17 17:54:02 UTC,2020-05-17 18:36:46 UTC,research,,https://www.inaturalist.org/observations/46265923,https://static.inaturalist.org/photos/73375505/medium.jpg,,,,1,0,False,3.0,"Buckinghamshire, England, GB",51.6684906115,-0.9145107541,5.0,26164,,obscured,True,,,Red Kite,Milvus milvus,Rotmilan,Aves,5267,51.6684906115,-0.9145107541,2020-05-17,photo_95.png
46562018,2010/05/15 1:01 AM PDT,2010-05-15,2010-05-15 08:01:00 UTC,Pacific Time (US & Canada),215669,naturesarchive,2020-05-20 02:59:23 UTC,2020-05-20 03:36:16 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/46562018,https://inaturalist-open-data.s3.amazonaws.com/photos/73848911/medium.jpg,,,"Red Kite, Wraysbury, UK",1,0,False,,"England, GB",51.5631355517,-0.5363692886,2745.0,26196,,obscured,True,,,Red Kite,Milvus milvus,Rotmilan,Aves,5267,51.5631355517,-0.5363692886,2010-05-15,photo_96.png
46698113,2020-05-21T09:04:43+01:00,2020-05-21,2020-05-21 08:04:43 UTC,UTC,2904179,baronhawkey,2020-05-21 08:04:47 UTC,2020-05-21 08:04:56 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/46698113,https://inaturalist-open-data.s3.amazonaws.com/photos/74065403/medium.jpeg,,,,0,0,False,333.0,"Buckinghamshire, England, GB",51.6679506586,-0.8203489623,1299.0,26164,,obscured,True,,,,Milvus milvus,Rotmilan,Aves,5267,51.6679506586,-0.8203489623,2020-05-21,photo_97.png
46854288,Fri May 22 2020 17:05:43 GMT+0100 (GMT+1),2020-05-22,2020-05-22 15:05:43 UTC,Amsterdam,1901276,suzannegrace,2020-05-22 16:19:11 UTC,2020-05-22 16:27:25 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/46854288,https://inaturalist-open-data.s3.amazonaws.com/photos/74307459/medium.jpg,,,,1,0,False,3.0,"England, GB",51.7448208991,-1.0677962641,5.0,26164,,obscured,True,,,Red Kite,Milvus milvus,Rotmilan,Aves,5267,51.7448208991,-1.0677962641,2020-05-22,photo_98.png
46876385,Thu May 21 2020 10:53:22 GMT+0100 (GMT+1),2020-05-21,2020-05-21 08:53:22 UTC,Amsterdam,2108800,tisrel,2020-05-22 19:16:13 UTC,2021-08-20 16:32:52 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/46876385,https://inaturalist-open-data.s3.amazonaws.com/photos/74342237/medium.jpg,,,,3,0,False,3.0,"England, GB",51.7961246034,-0.6752864781,,26164,obscured,obscured,True,,,Red Kite,Milvus milvus,Rotmilan,Aves,5267,51.7961246034,-0.6752864781,2020-05-21,photo_99.png
46965204,Sat May 23 2020 13:22:56 GMT+0100 (GMT+1),2020-05-23,2020-05-23 11:22:56 UTC,Amsterdam,2896948,toughtough01,2020-05-23 13:56:13 UTC,2020-05-23 13:59:40 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/46965204,https://inaturalist-open-data.s3.amazonaws.com/photos/74484002/medium.jpg,,,,1,0,False,3.0,"England, GB",51.5755853793,-0.4466378417,222.0,26196,,obscured,True,,,Red Kite,Milvus milvus,Rotmilan,Aves,5267,51.5755853793,-0.4466378417,2020-05-23,photo_100.png
